,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Núm. de oferta,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Otras fuentes de energía,"Consumo de combustible
2",Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Unnamed: 29,Tipo de pintura,"Emisión de CO₂
2",Unnamed: 33,Unnamed: 35,Unnamed: 37,Unnamed: 39,Unnamed: 41,Unnamed: 43,Unnamed: 45,Unnamed: 47,Unnamed: 49,Unnamed: 51,Unnamed: 53,
878,878.0,878.0,878.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/volkswagen-golf-r-2-0-tsi-4motion-228-kw-310-cv-dsg-gasolina-gris-55acfed7-9ca5-45ee-8d48-38ee21d87278,Volkswagen,Golf,"€ 34.990,-",https://maps.google.com/?q=CTRA.%20LEON-%20ASTORGA%2C%20KM.%204%2C5%2C%2024010%20SAN%20ANDRES%20DEL%20RABANEDO%2C%20ES,228 kW (310 CV),Prof.,Sedán,Ocasión,5,España,11114416,12 mes,46.500 km,06/2018,Automático,2.000 cm³,,,Gris,Gris Indy (metalizado),,,,,,Gasolina,,Metalizado,,,,,,,,,,,,,
879,879.0,879.0,879.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/nissan-juke-g-eu6-86-kw-117-cv-xtronic-n-connecta-gasolina-ded93c72-b1be-450d-ac79-b26c76cbc73a,Nissan,Juke,"€ 13.390,-",https://maps.google.com/?q=CALLE%20COMERCIO%20S%2FN%20DEL%20POL%C3%8DGONO%20EL%20FLOR%C3%8DO%2C%2018015%20GRANADA%2C%20ES,86 kW (117 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10804858,12 mes,34.570 km,02/2018,Automático,1.600 cm³,,"6 l/100 km (mixto)
7,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,Otros,,,,,,Gasolina,,,,,,,,,,,,,,,
880,880.0,880.0,880.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-c-220-d-otros-d328f74a-f5dc-4326-9833-308b227a139f,Mercedes-Benz,C 220,"€ 47.900,-",https://maps.google.com/?q=CTRA%20DE%20MADRID%20KM%20315%2C7%2C%2050012%20ZARAGOZA%2C%20ES,147 kW (200 CV),Prof.,Sedán,Ocasión,4,España,10644593,24 mes,36.604 km,08/2022,Automático,1.992 cm³,,4 l/100 km (mixto),,GRIS SELENITA,,5.0,9.0,,,Otros,,,,,,,,,,,,,,,
881,881.0,881.0,881.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-e-220-220d-9g-tronic-194-diesel-plateado-7507fc78-84be-4e8a-a7b2-364bb3fc72a1,Mercedes-Benz,E 220,"€ 40.000,-",https://maps.google.com/?q=CTRA.LOGRO%C3%91O%2C%20KM.110%2C3%2C%2009007%20BURGOS%2C%20ES,143 kW (194 CV),Prof.,Sedán,Ocasión,4,España,8109041,24 mes,73.800 km,03/2021,Automático,1.950 cm³,,"4,5 l/100 km (mixto)
6 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Plateado,Plata Iridio,Tracción trasera,5.0,9.0,4.0,1.715 kg,Diésel,,Metalizado,,,,,,,,,,,,,
882,882.0,882.0,882.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/volkswagen-tiguan-allspace-2-0tdi-advance-dsg-110kw-diesel-blanco-4cc39c57-ac72-44d1-863a-d9ece9c3e073,Volkswagen,Tiguan Allspace,"€ 25.900,-",https://maps.google.com/?q=Avd.%20Diagonal%20Plaza%2C%2014%20Nave%2055%2C%2050197%20ZARAGOZA%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,7359974,12 mes,117.000 km,06/2019,Automático,1.968 cm³,,"4,8 l/100 km (mixto)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Blanco,,Tracción delantera,7.0,7.0,4.0,1.695 kg,Diésel,,,,,,,,,,,,,,,
883,883.0,883.0,883.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/bmw-x1-sdrive-18da-diesel-negro-01f848ed-798f-4171-8c12-bbe369501f33,BMW,X1,"€ 12.990,-",https://maps.google.com/?q=AV.%20DE%20AR%C3%93STEGUI%2C%2030%2C%2031009%20PAMPLONA%2C%20ES,105 kW (143 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10804700,12 mes,184.600 km,01/2015,Automático,1.995 cm³,,"5 l/100 km (mixto)
5,6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Negro,Negro,Tracción trasera,5.0,8.0,4.0,1.495 kg,Diésel,,,,,,,,,,,,,,,
884,884.0,884.0,884.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/land-rover-defender-110-3-0d-l6-mhev-se-awd-aut-200-diesel-negro-42dd5b97-b59b-44bf-ba33-957a29b5e440,Land Rover,Defender,"€ 79.900,-",https://maps.google.com/?q=Pol%C3%ADgono%20Industrial%2CAvda%20del%20Vino%2096%2C%2013005%20Valdepe%C3%B1as%2C%20ES,147 kW (200 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11127170,24 mes,14.500 km,10/2022,Automático,2.996 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.415 kg,Diésel,,,,,,,,,,,,,,,
885,885.0,885.0,885.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/kia-proceed-pro-cee-d-1-5-mhev-gt-line-dct-gasolina-blanco-2bbb35e8-bfd6-49ed-83ff-62465186fadc,Kia,ProCeed / pro_cee'd,"€ 21.818,-",https://maps.google.com/?q=CALLE%20CARLOS%20SAINZ%20(DE)%2C%20NUM.%2023%20POLIGONO%20INDUSTRIAL%20CIUDAD%20DEL%20AUTOMOVIL%2C%2028914%20LEGANES%2C%20ES,118 kW (160 CV),Prof.,Coche pequeño,Ocasión,5,España,11237666,12 mes,33.169 km,09/2021,Automático,1.482 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1.455 kg,Gasolina,,,,,,,,,,,,,,,
886,886.0,886.0,886.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-150cv-110kw-tekna-diesel-rojo-9367381f-41f7-4af3-aa53-1c97eaf52538,Nissan,Qashqai,"€ 22.690,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10599271,12 mes,31.626 km,08/2019,Manual,1.749 cm³,,"4,8 l/100 km (mixto)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Rojo,Rojo,,,,,,Diésel,,,,,,,,,,,,,,,
887,887.0,887.0,887.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-c-220-class-d-cp-diesel-gris-cbdea3ca-f4b4-456c-b62d-97977f932001,Mercedes-Benz,C 220,"€ 28.500,-",https://maps.google.com/?q=Carretera%20Madrid%20km%20426%2C%2018210%20Peligros%2C%20ES,125 kW (170 CV),Prof.,Coupé,Ocasión,2,España,10634561,24 mes,160.619 km,01/2019,Automático,,,,Gris,Gris selenita,,,,,,Diésel,,,,,,,,,,,,,,,
888,888.0,888.0,888.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/hyundai-tucson-1-6crdi-48v-sle-4x2-diesel-azul-5146b46d-d51e-438e-9c05-0e4d9694e8f7,Hyundai,TUCSON,"€ 18.590,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,85 kW (116 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11092746,12 mes,50.621 km,10/2019,Manual,1.598 cm³,,"4,2 l/100 km (mixto)
4,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Azul,Azul,Tracción delantera,5.0,6.0,4.0,1.425 kg,Diésel,,Metalizado,,,,,,,,,,,,,
889,889.0,889.0,889.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5dci-acenta-4x2-diesel-gris-1d0e83ec-7d23-4b76-8658-4c5bf032092f,Nissan,Qashqai,"€ 13.390,-",https://maps.google.com/?q=C%2F%20Julio%20Palacios%202%2C%2028914%20Legan%C3%A9s%2C%20ES,81 kW (110 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9696328,12 mes,120.992 km,08/2017,Manual,1.461 cm³,,"3,8 l/100 km (mixto)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Gris,Gris,Tracción delantera,5.0,6.0,4.0,1.379 kg,Diésel,,,,,,,,,,,,,,,
890,890.0,890.0,890.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/peugeot-3008-1-5-bluehdi-96kw-allure-s-s-130-5p-diesel-blanco-f74d0f1d-9d84-41f0-af8e-fd8b8d63eb15,Peugeot,3008,"€ 18.182,-",https://maps.google.com/?q=CIUDAD%20REAL%2C%2013001%20CIUDAD%20REAL%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10772326,12 mes,67.551 km,05/2019,Manual,1.500 cm³,,"4,2 l/100 km (mixto)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Blanco,Blanco,,,,,,Diésel,,,,,,,,,,,,,,,
891,891.0,891.0,891.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/ford-explorer-3-0-phev-awd-st-line-otros-gris-54b0118b-0635-4a64-af09-aeb710a14c59,Ford,Explorer,"€ 53.900,-",https://maps.google.com/?q=CARRETERA%20NACIONAL%201%20KM%20469%2C%2048960%20Galdakao%2C%20ES,336 kW (457 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9495664,sí,19.375 km,09/2022,Automático,2.956 cm³,,"3,1 l/100 km (mixto)",Gris,Gris,,,,,,Otros,,,,,,,,,,,,,,,
892,892.0,892.0,892.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/kia-stonic-1-2-dpi-drive-gasolina-rojo-7ccf5fd7-58cd-4a71-a0a2-99b985e6486d,Kia,Stonic,"€ 15.270,-1",https://maps.google.com/?q=AVENIDA%20CARLOS%20SAINZ%2C%2015%20LEGANES%2C%2028914%20MADRID%2C%20ES,62 kW (84 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10617431,72 mes,12.894 km,09/2022,Manual,1.197 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Rojo,Rojo,Tracción delantera,5.0,5.0,4.0,1.080 kg,Gasolina,,,,,,,,,,,,,,,
893,893.0,893.0,893.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/volkswagen-passat-gte-1-4-tsi-e-power-electro-gasolina-gris-3a265eb2-7625-4a10-8264-ca92be9c401b,Volkswagen,Passat,"€ 23.190,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,160 kW (218 CV),Prof.,Sedán,Ocasión,4,España,10890579,12 mes,57.734 km,03/2020,Automático,1.395 cm³,Corriente,0 l/100 km (mixto),Gris,Gris,Tracción delantera,5.0,6.0,4.0,1.730 kg,,,Metalizado,,,,,,,,,,,,,
894,894.0,894.0,894.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/land-rover-range-rover-velar-2-0-i4-phev-r-dynamic-s-4wd-aut-404-electro-gasolina-gris-02a3622b-15a9-45ce-8af6-113fdf8d753d,Land Rover,Range Rover Velar,"€ 70.900,-1",https://maps.google.com/?q=c%2F%20Regordo%C3%B1o%204%2C%2028936%20M%C3%B3stoles%2C%20ES,297 kW (404 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11134353,24 mes,22.227 km,05/2023,Automático,1.997 cm³,Corriente,"2,3 l/100 km (mixto)",Gris,CARPATHIAN GREY,Tracción a las cuatro ruedas,5.0,8.0,4.0,2.233 kg,,,Metalizado,,,,,,,,,,,,,
895,895.0,895.0,895.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/ford-kuga-2-5-duratec-phev-st-line-x-4x2-electro-gasolina-azul-008d895c-1d99-429a-a2c8-d2741b08c1bd,Ford,Kuga,"€ 28.990,-1",https://maps.google.com/?q=RONDA%20CARRALERO%2016%2C%2028222%20MAJADAHONDA%2C%20ES,165 kW (224 CV),Prof.,SUV/4x4/Pickup,KM0,5,España,7871901,36 mes,1 km,11/2022,Automático,2.500 cm³,Corriente,"1,2 l/100 km (mixto)",Azul,AZUL CHROME,Tracción delantera,5.0,8.0,4.0,1.773 kg,,,Metalizado,,,,,,,,,,,,,
896,896.0,896.0,896.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/jaguar-e-pace-2-0d-110kw-4wd-auto-diesel-a02a1ffe-d026-41b9-a59c-f32df2e536ce,Jaguar,E-Pace,"€ 27.000,-",https://maps.google.com/?q=CARRETERA%20MADRID-CADIZ%2C%20KM.639%2C%2011408%20JEREZ%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9904286,12 mes,43.016 km,04/2019,Automático,1.999 cm³,,6 l/100 km (mixto),,ROJO,,5.0,9.0,,,Diésel,,Metalizado,,,,,,,,,,,,,
897,897.0,897.0,897.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/nissan-qashqai-e-power-140-kw-190-cv-tekna-electro-gasolina-gris-da6cbf01-c76f-4f9d-9fcc-73fd159a7f4d,Nissan,Qashqai,"€ 29.810,-1",https://maps.google.com/?q=AVENIDA%20CARLOS%20SAINZ%2C%2015%20LEGANES%2C%2028914%20MADRID%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9833512,24 mes,15.689 km,09/2022,Automático,1.497 cm³,Corriente,"5,3 l/100 km (mixto)",Gris,Gris,,,,,,,,,,,,,,,,,,,,,
898,898.0,898.0,898.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/citroen-c4-1-5-bluehdi-110-feel-gps-radar-ar-cam-diesel-negro-ff32ae92-b5ab-4b0b-9288-e39de0e1a906,Citroen,C4,"€ 16.900,-",https://maps.google.com/?q=AV%2C%20Juan%20Carlos%20I%2C%2047%2C%2028400%20Collado%20Villalba%2C%20ES,81 kW (110 CV),Prof.,Sedán,Ocasión,5,España,11139428,24 mes,18.464 km,10/2022,Manual,,,,Negro,NEGRO PERLA,,,,,,Diésel,,,,,,,,,,,,,,,
899,899.0,899.0,899.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-a-180-180d-7g-dct-diesel-gris-cc1f06a0-09f4-49a1-aa52-e2b62c3041c9,Mercedes-Benz,A 180,"€ 24.900,-",https://maps.google.com/?q=C%2F%20ALONSO%20OJEDA%20N%C2%BA%2011%2C%2036207%20VIGO%2C%20ES,85 kW (116 CV),Prof.,Coche pequeño,Ocasión,5,España,10914430,12 mes,55.000 km,07/2019,Automático,1.461 cm³,,"3,9 l/100 km (mixto)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Gris,Gris montaña,Tracción delantera,5.0,7.0,4.0,1.445 kg,Diésel,,,,,,,,,,,,,,,
900,900.0,900.0,900.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-glc-220-220d-4matic-aut-diesel-azul-eb5270a6-54e0-429b-ae33-adebd8bfc887,Mercedes-Benz,GLC 220,"€ 23.990,-1",https://maps.google.com/?q=CALLE%20CASTELL%20DE%20CASTELLS%207%2C%20BAJO%2C%203760%20ONDARA%2C%20ES,125 kW (170 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10586367,12 mes,220.251 km,04/2016,Automático,2.143 cm³,,"5 l/100 km (mixto)
5,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Azul,,Tracción a las cuatro ruedas,5.0,9.0,4.0,1.845 kg,Diésel,,Metalizado,,,,,,,,,,,,,
901,901.0,901.0,901.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/volvo-xc60-xc-60-2-0-d4-r-design-momentum-2wd-auto-diesel-negro-0a9ea4a1-0cbf-4e58-b077-35958f742e81,Volvo,XC60,"€ 19.499,-",https://maps.google.com/?q=Presagana%20Kalea%2C%203%2C%2C%2048970%20Basauri%2C%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10914328,12 mes,140.325 km,02/2017,Automático,2.000 cm³,,,Negro,Negro,,,,,,Diésel,,,,,,,,,,,,,,,
902,902.0,902.0,902.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/audi-a1-sportback-30-tfsi-s-tronic-gasolina-negro-101deead-0698-4a4f-b9e0-7a0437ef43b5,Audi,A1,"€ 18.990,-1",https://maps.google.com/?q=POLIGONO%20SEPES%2057%2C%2022006%20HUESCA%2C%20ES,81 kW (110 CV),Prof.,Coche pequeño,Ocasión,5,España,11134376,12 mes,24.960 km,06/2021,Automático,999 cm³,,"4,8 l/100 km (mixto)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Negro,,Tracción delantera,5.0,7.0,3.0,1.200 kg,Gasolina,,Metalizado,,,,,,,,,,,,,
903,903.0,903.0,903.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-cls-350-cdi-4matic-blueefficiency-diesel-9895810b-e945-40c2-b396-a4d6cd5aab76,Mercedes-Benz,CLS 350,"€ 15.190,-",https://maps.google.com/?q=C.%20DINAMARCA%2C%2019%2C%2033010%20OVIEDO%2C%20ES,195 kW (265 CV),Prof.,Sedán,Ocasión,4,España,9574627,12 mes,205.000 km,01/2011,Automático,3.000 cm³,,"6,7 l/100 km (mixto)
8,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,Otros,,,,,,Diésel,,,,,,,,,,,,,,,
904,904.0,904.0,904.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-e-220-class-d-amg-line-diesel-gris-1d0d941f-216e-4a4c-8e70-70fdd27c89b3,Mercedes-Benz,E 220,"€ 26.900,-",https://maps.google.com/?q=AVDA.%20JUAN%20CARLOS%20I%2C%2059%2C%2030100%20ESPINARDO%2C%20ES,125 kW (170 CV),Prof.,Sedán,Ocasión,4,España,11105754,12 mes,154.398 km,09/2016,Automático,,,,Gris,GRIS,,,,,,Diésel,,,,,,,,,,,,,,,
905,905.0,905.0,905.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-glb-220-220d-4matic-8g-dct-diesel-negro-b1e53176-3834-445d-89d9-10fbfd8d55bf,Mercedes-Benz,GLB 220,"€ 44.150,-",https://maps.google.com/?q=C%2F%20EMBAJADORES%2C%20139%2C%2028045%20MADRID%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10803770,12 mes,65.715 km,12/2020,Automático,1.950 cm³,,"5,1 l/100 km (mixto)
6,6 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,4.0,1.755 kg,Diésel,,,,,,,,,,,,,,,
906,906.0,906.0,906.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/volkswagen-touran-2-0tdi-advance-diesel-negro-d029086c-0c12-4826-b025-fb85de66be72,Volkswagen,Touran,"€ 7.990,-",https://maps.google.com/?q=AV%2F%20FALSET%20N%C2%BA%20147%20Pol.%20Agroreus%2C%2043206%20REUS%2C%20ES,103 kW (140 CV),Prof.,Monovolumen,Ocasión,5,España,10634596,12 mes,190.000 km,01/2009,Manual,1.968 cm³,,"6 l/100 km (mixto)
7,6 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Negro,NEGRO METALIZADO,Tracción delantera,5.0,6.0,4.0,1.633 kg,Diésel,,,,,,,,,,,,,,,
907,907.0,907.0,907.0,0.0,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/toyota-rav-4-2-2d-4d-premium-diesel-gris-539b3cae-9e4b-4a27-8ded-befe1e4f4374,Toyota,RAV 4,"€ 9.999,-",https://maps.google.com/?q=Ctra.%20Vilches%2C%2040%2C%2023400%20%C3%9Abeda%2C%20ES,130 kW (177 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11140673,12 mes,170.518 km,06/2007,Manual,2.231 cm³,,"7 l/100 km (mixto)
8,4 l/100 km (urbano)
6,1 l/100 km (extraurbano)",Gris,,Tracción a las cuatro ruedas,5.0,6.0,4.0,1.595 kg,Diésel,,,,,,,,,,,,,,,
908,908.0,908.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/land-rover-range-rover-sport-3-0tdv6-hse-aut-diesel-azul-ece60424-7887-4d9c-bff1-5b5ff64844ce,Land Rover,Range Rover Sport,"€ 22.500,-",https://maps.google.com/?q=AVDA.%20DEL%20PALMAR%20598%2C%2030120%20MURCIA%2C%20ES,190 kW (258 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10829558,12 mes,271.455 km,06/2014,Automático,2.993 cm³,,"6,9 l/100 km (mixto)
7,8 l/100 km (urbano)
6,3 l/100 km (extraurbano)",Azul,,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.115 kg,Diésel,,Metalizado,,,,,,,,,,,,,
909,909.0,909.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/audi-a5-sb-2-0tdi-multitronic-150-eu6-4-75-diesel-gris-bf1a73f5-46bb-4937-a569-fc47dd63e31f,Audi,A5,"€ 23.000,-1",https://maps.google.com/?q=CTRA.%20N-340%2C%20KM.%201043%2C5%2C%2012580%20BENICARLO%2C%20ES,110 kW (150 CV),Prof.,Sedán,Ocasión,5,España,9620298,12 mes,117.546 km,01/2016,Automático,1.968 cm³,,"5 l/100 km (mixto)
5,3 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Gris,,Tracción delantera,4.0,8.0,4.0,1.680 kg,Diésel,,Metalizado,,,,,,,,,,,,,
910,910.0,910.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/audi-a5-sportback-2-0tdi-s-line-ed-quattro-s-t-177-diesel-blanco-70ec9f28-3bdd-46dc-813f-715abc18af6b,Audi,A5,"€ 20.490,-",https://maps.google.com/?q=CTRA.%20BAIUCA%20A%20GONDAR%2C%206%2C%2036612%20CATOIRA%2C%20ES,130 kW (177 CV),Prof.,Sedán,Ocasión,5,España,10923586,12 mes,115.000 km,01/2014,Automático,1.968 cm³,,"4,6 l/100 km (mixto)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blanco,,Tracción a las cuatro ruedas,4.0,7.0,4.0,1.515 kg,Diésel,,,,,,,,,,,,,,,
911,911.0,911.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/peugeot-5008-allure-1-5-bluehdi-130-s-s-eat8-diesel-azul-4f4f8eaa-9099-49d9-b0b1-8d429d6fc6ca,Peugeot,5008,"€ 16.600,-",https://maps.google.com/?q=PARTICULAR%20DE%20CAVANILLES%20N%C2%BA1%205%C2%BA%20A%2C%2028007%20MADRID%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10101965,12 mes,170.000 km,01/2020,Automático,1.499 cm³,,"4,1 l/100 km (mixto)
4,4 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Azul,,,,,,,Diésel,,,,,,,,,,,,,,,
912,912.0,912.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/maserati-ghibli-diesel-aut-275-diesel-blanco-258ccc03-c950-46f8-9e5d-307868b9f122,Maserati,Ghibli,"€ 38.000,-1",https://maps.google.com/?q=AVENIDA%20IPARRAGUIRRE%2C%2090%2C%2048940%20LEIOA%2C%20ES,202 kW (275 CV),Prof.,Coupé,Ocasión,4,España,5795432,,127.000 km,04/2016,Automático,2.987 cm³,,"6 l/100 km (mixto)
7,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Blanco,,Tracción trasera,5.0,8.0,6.0,1.950 kg,Diésel,,,,,,,,,,,,,,,
913,913.0,913.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/audi-q3-35-tfsi-advanced-s-tronic-gasolina-gris-6b463de8-f5c1-4a3f-aae6-c260fdb19bb1,Audi,Q3,"€ 28.600,-",https://maps.google.com/?q=AVDA.VIA%20COMPLUTENSE%2C%20107-G%2C%2028805%20ALCALA%20DE%20HENARES%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,8422941,12 mes,39.672 km,12/2018,Automático,1.495 cm³,,"5,8 l/100 km (mixto)
6,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Gris,Gris,Tracción delantera,5.0,7.0,4.0,1.460 kg,Gasolina,,,,,,,,,,,,,,,
914,914.0,914.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/audi-rs3-sportback-quattro-s-tronic-294kw-gasolina-negro-70cbc918-47a0-41a0-8f83-2347c07e6b4e,Audi,RS3,"€ 45.300,-",https://maps.google.com/?q=AV.%20DE%20LA%20TECNICA%2C%2021%20-%20P.I.%20STA.%20A%2C%2028529%20RIVAS%20VACIAMADRID%2C%20ES,294 kW (400 CV),Prof.,Coche pequeño,Ocasión,5,España,9605416,12 mes,58.837 km,06/2019,Automático,2.840 cm³,,"8,5 l/100 km (mixto)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Negro,Negro,Tracción a las cuatro ruedas,5.0,7.0,5.0,1.565 kg,Gasolina,,,,,,,,,,,,,,,
915,915.0,915.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/nissan-qashqai-1-6dci-tekna-4x2-xtronic-diesel-blanco-d5018fae-0c4c-4f78-b81e-49617a8fb676,Nissan,Qashqai,"€ 13.990,-",https://maps.google.com/?q=AVENIDA%20ALICANTE%2C%2053%2C%203007%20MURCIA%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9524908,12 mes,150.200 km,05/2018,Automático,1.598 cm³,,"4,7 l/100 km (mixto)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,1.0,4.0,1.507 kg,Diésel,,,,,,,,,,,,,,,
916,916.0,916.0,0.0,,,,,,,,,,2023-11-12,https://www.autoscout24.es/anuncios/mercedes-benz-cls-220-d-diesel-aebbe4cf-9037-40a1-98c1-f681ab4d35b8,Mercedes-Benz,CLS 220,"€ 56.273,-",https://maps.google.com/?q=CARRETERA%20NACIONAL%20640%20KM.89%2C%2027192%20SAN%20SALVADOR%20DE%20MUXA%2C%20ES,143 kW (194 CV),Prof.,Sedán,Ocasión,4,España,9886111,24 mes,29.972 km,12/2021,Automático,1.950 cm³,,5 l/100 km (mixto),,GRIS GRAFITO,,5.0,9.0,,,Diésel,,,,,,,,,,,,,,,
